,Country,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Cuisine
39706,Thailand,coriander,fenugreek,coconut,sesame_oil,fish,almond,raisin,pepper,cumin,lime,garlic,peanut_butter,rice,turmeric,,,,,,,,,,,,,,,,,Southeast_Asian
39707,Thailand,olive_oil,sesame_oil,sake,black_pepper,soy_sauce,lime_juice,ginger,shrimp,honey,carrot,garlic,peanut_butter,cabbage,rice,cayenne,,,,,,,,,,,,,,,,Southeast_Asian
39708,Thailand,coriander,fenugreek,pepper,potato,fish,lime_juice,cane_molasses,ginger,cumin,peanut_butter,vegetable_oil,chicken,tamarind,coconut,turmeric,,,,,,,,,,,,,,,,Southeast_Asian
39709,Thailand,vinegar,pepper,mushroom,beef,tangerine,onion,ginger,squash,garlic,soybean,vegetable_oil,sherry,cabbage,,,,,,,,,,,,,,,,,,Southeast_Asian
39710,Thailand,cane_molasses,coriander,coconut,fenugreek,shiitake,lime_juice,pepper,shrimp,lime,bell_pepper,galanga,cumin,scallion,lemongrass,fish,turmeric,,,,,,,,,,,,,,,Southeast_Asian
39711,Thailand,peanut_oil,coriander,coconut,rice,onion,mushroom,fish,black_pepper,cilantro,ginger,cumin,zucchini,garlic,galanga,chicken,lime,soy_sauce,thai_pepper,lemongrass,,,,,,,,,,,,Southeast_Asian
39712,Thailand,olive_oil,coconut,vegetable,onion,fish,cayenne,cilantro,saffron,white_wine,yogurt,carrot,garlic,ginger,pepper,broccoli,lemongrass,soy_sauce,brown_rice,bell_pepper,,,,,,,,,,,,Southeast_Asian
39713,Thailand,cane_molasses,cilantro,lime_juice,fish,cayenne,prawn,ginger,cucumber,mint,banana,,,,,,,,,,,,,,,,,,,,,Southeast_Asian
39714,Thailand,tomato,cilantro,sesame_oil,beef,shallot,cayenne,fish,lime_juice,onion,ginger,scallion,garlic,pepper,cucumber,,,,,,,,,,,,,,,,,Southeast_Asian
39715,Thailand,coconut,roasted_peanut,mushroom,corn,egg_noodle,nut,lime_juice,cilantro,ginger,carrot,garlic,fish,vegetable,vegetable_oil,soy_sauce,thai_pepper,,,,,,,,,,,,,,,Southeast_Asian
39716,Thailand,coriander,fenugreek,pepper,fish,chicken_broth,lime_juice,coconut,ginger,cumin,cilantro,vegetable_oil,shrimp,lemongrass,shiitake,cane_molasses,turmeric,,,,,,,,,,,,,,,Southeast_Asian
39717,Thailand,coriander,vinegar,rice,sesame_oil,beef,peanut,soy_sauce,lime_juice,onion,garlic,basil,lemongrass,wine,mint,cayenne,,,,,,,,,,,,,,,,Southeast_Asian
39718,Thailand,coconut,lemon_juice,fish,tabasco_pepper,ginger,chicken,mint,cilantro,roasted_peanut,soy_sauce,lime_juice,parsley,scallion,vegetable_oil,thai_pepper,fenugreek,pepper,garlic,bread,coriander,cumin,egg,turmeric,,,,,,,,Southeast_Asian
39719,Thailand,corn,mango,garlic,pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,Southeast_Asian
39720,Thailand,coriander,fenugreek,coconut,meat,onion,fish,cayenne,pepper,ginger,cumin,cilantro,garlic,turmeric,vegetable_oil,scallion,rice,lime,,,,,,,,,,,,,,Southeast_Asian
39721,Thailand,cilantro,sesame_oil,soy_sauce,cayenne,macaroni,peanut_butter,garlic,cream,,,,,,,,,,,,,,,,,,,,,,,Southeast_Asian
39722,Thailand,garlic,chicken,lemongrass,black_pepper,turmeric,,,,,,,,,,,,,,,,,,,,,,,,,,Southeast_Asian
39723,Thailand,pork,wheat,roasted_peanut,chicken_broth,cayenne,cumin,ginger,scallion,honey,cilantro,peanut_butter,vegetable_oil,coconut,bell_pepper,,,,,,,,,,,,,,,,,Southeast_Asian
39724,Thailand,cane_molasses,vinegar,cilantro,sesame_oil,peanut,soy_sauce,carrot,garlic,bell_pepper,buckwheat,rice,lime,,,,,,,,,,,,,,,,,,,Southeast_Asian
39725,Thailand,vinegar,coconut,onion,olive_oil,soy_sauce,ginger,scallion,fish,garlic,bell_pepper,basil,chicken,rice,shiitake,wine,,,,,,,,,,,,,,,,Southeast_Asian
39726,Thailand,cane_molasses,vinegar,cilantro,green_bell_pepper,sesame_oil,roasted_sesame_seed,peanut,soy_sauce,cayenne,shrimp,black_pepper,carrot,macaroni,bell_pepper,garlic,cabbage,scallion,sesame_seed,peanut_butter,wine,,,,,,,,,,,Southeast_Asian
39727,Thailand,coriander,fenugreek,coconut,cumin,fish,cayenne,pepper,shrimp,turmeric,,,,,,,,,,,,,,,,,,,,,,Southeast_Asian
39728,Thailand,green_bell_pepper,onion,mushroom,peanut,soy_sauce,cayenne,ginger,sesame_oil,carrot,cucumber,bell_pepper,garlic,chicken,rice,oyster,sesame_seed,,,,,,,,,,,,,,,Southeast_Asian
39729,Thailand,vinegar,pepper,sesame_oil,peanut,fish,lime_juice,honey,vegetable_oil,cabbage,wine,,,,,,,,,,,,,,,,,,,,,Southeast_Asian
39730,Thailand,butter,vinegar,rice,lemon,peanut,fish,scallion,bean,bell_pepper,vegetable_oil,chicken,white_wine,egg,,,,,,,,,,,,,,,,,,Southeast_Asian
39731,Thailand,coriander,cilantro,lemon_juice,cayenne,scallion,chicken,bread,,,,,,,,,,,,,,,,,,,,,,,,Southeast_Asian
39732,Thailand,vinegar,cilantro,peanut,cayenne,cucumber,wine,,,,,,,,,,,,,,,,,,,,,,,,,Southeast_Asian
39733,Thailand,coriander,pepper,mushroom,lime_juice,fish,cayenne,garlic,basil,chicken,lemongrass,chicken_broth,lime,,,,,,,,,,,,,,,,,,,Southeast_Asian
39734,Thailand,coconut,rice,starch,sesame_seed,mango,,,,,,,,,,,,,,,,,,,,,,,,,,Southeast_Asian
39735,Thailand,coriander,fenugreek,coconut,soy_sauce,pepper,ginger,cumin,basil,rice,lemongrass,turmeric,,,,,,,,,,,,,,,,,,,,Southeast_Asian
39736,Thailand,tomato,vinegar,cilantro,rice,lemon,celery_oil,roasted_peanut,fish,cayenne,scallion,bean,garlic,vegetable_oil,shrimp,egg,corn,,,,,,,,,,,,,,,Southeast_Asian
39737,Thailand,provolone_cheese,coconut,roasted_peanut,soy_sauce,lime_juice,cilantro,ginger,scallion,garlic,vegetable_oil,chicken,fish,thai_pepper,bread,,,,,,,,,,,,,,,,,Southeast_Asian
39738,Thailand,pepper,rice,roasted_peanut,lime_juice,fish,cayenne,cilantro,scallion,bean,garlic,vegetable_oil,chicken,shrimp,egg,chicken_broth,oyster,lime,,,,,,,,,,,,,,Southeast_Asian
39739,Thailand,tomato,vinegar,celery_oil,mushroom,chicken_broth,cashew,cayenne,onion,squash,chicken,garlic,bell_pepper,nut,soy_sauce,vegetable_oil,broccoli,corn,oyster,zucchini,,,,,,,,,,,,Southeast_Asian
39740,Thailand,vinegar,peanut,soy_sauce,bean,garlic,bell_pepper,soybean,radish,chive,vegetable_oil,tamarind,rice,egg,lime,,,,,,,,,,,,,,,,,Southeast_Asian
39741,Thailand,vinegar,sake,peanut,soy_sauce,scallion,honey,garlic,bell_pepper,roasted_pork,rice,peanut_butter,wine,,,,,,,,,,,,,,,,,,,Southeast_Asian
39742,Thailand,cane_molasses,coconut,onion,soy_sauce,bell_pepper,peanut_butter,,,,,,,,,,,,,,,,,,,,,,,,,Southeast_Asian
39743,Thailand,beef,onion,fish,cayenne,cucumber,lime,,,,,,,,,,,,,,,,,,,,,,,,,Southeast_Asian
39744,Thailand,tomato,olive_oil,cilantro,lime_juice,fish,cayenne,scallion,honey,basil,tuna,,,,,,,,,,,,,,,,,,,,,Southeast_Asian
39745,Thailand,tomato,pork,onion,fish,rice,egg,,,,,,,,,,,,,,,,,,,,,,,,,Southeast_Asian
39746,Thailand,coconut,cayenne,fish,lime_juice,cilantro,ginger,scallion,vegetable_oil,chicken,turmeric,,,,,,,,,,,,,,,,,,,,,Southeast_Asian
39747,Thailand,mustard,cayenne,honey,vegetable_oil,chicken,egg,bread,,,,,,,,,,,,,,,,,,,,,,,,Southeast_Asian
39748,Thailand,pork,mushroom,onion,soy_sauce,black_pepper,shrimp,bean,carrot,garlic,crab,vegetable_oil,macaroni,rice,egg,fish,,,,,,,,,,,,,,,,Southeast_Asian
39749,Thailand,coriander,fenugreek,pepper,green_bell_pepper,chicken_broth,starch,coconut,fish,cumin,carrot,pineapple,chicken,pea,cane_molasses,turmeric,,,,,,,,,,,,,,,,Southeast_Asian
39750,Thailand,wheat,peanut,chicken_broth,cayenne,ginger,scallion,honey,garlic,peanut_butter,soy_sauce,,,,,,,,,,,,,,,,,,,,,Southeast_Asian
39751,Thailand,mushroom,fish,cayenne,shrimp,galanga,lime,thai_pepper,lemongrass,,,,,,,,,,,,,,,,,,,,,,,Southeast_Asian
39752,Thailand,cane_molasses,coriander,pork,lemon_juice,onion,soy_sauce,cayenne,scallion,green_bell_pepper,garlic,peanut_butter,nut,bell_pepper,,,,,,,,,,,,,,,,,,Southeast_Asian
39753,Thailand,olive_oil,starch,fish,cayenne,garlic,bell_pepper,chicken,chicken_broth,,,,,,,,,,,,,,,,,,,,,,,Southeast_Asian
39754,Switzerland,coriander,black_pepper,white_wine,celery,garlic,cinnamon,,,,,,,,,,,,,,,,,,,,,,,,,Western_Europeean
39755,Switzerland,butter,wheat,starch,vanilla,almond,cocoa,vegetable_oil,egg,,,,,,,,,,,,,,,,,,,,,,,Western_Europeean
39756,Switzerland,butter,cheese,pepper,wheat,onion,red_wine,wheat_bread,beef_broth,,,,,,,,,,,,,,,,,,,,,,,Western_Europeean
39757,Switzerland,butter,egg,vanilla,fruit,wheat,,,,,,,,,,,,,,,,,,,,,,,,,,Western_Europeean
39758,Switzerland,butter,wheat,orange_juice,cinnamon,hazelnut,lemon,egg,,,,,,,,,,,,,,,,,,,,,,,,Western_Europeean
39759,Switzerland,butter,swiss_cheese,black_pepper,potato,,,,,,,,,,,,,,,,,,,,,,,,,,,Western_Europeean
39760,Switzerland,tomato,pepper,wheat,onion,beef,starch,egg_noodle,vegetable_oil,milk,mushroom,meat,,,,,,,,,,,,,,,,,,,,Western_Europeean
39761,Switzerland,butter,cheese,pepper,onion,potato,garlic,macaroni,cream,,,,,,,,,,,,,,,,,,,,,,,Western_Europeean
39762,Switzerland,lemon_juice,lemon,almond,carrot,wheat,egg,,,,,,,,,,,,,,,,,,,,,,,,,Western_Europeean
39763,Switzerland,butter,egg,wheat,milk,yeast,,,,,,,,,,,,,,,,,,,,,,,,,,Western_Europeean
39764,Switzerland,butter,cheese,wheat,black_pepper,nutmeg,lard,egg,milk,,,,,,,,,,,,,,,,,,,,,,,Western_Europeean
39765,Switzerland,cheese,wheat,white_wine,swiss_cheese,nutmeg,bread,,,,,,,,,,,,,,,,,,,,,,,,,Western_Europeean
39766,Switzerland,butter,lemon,wheat,egg,,,,,,,,,,,,,,,,,,,,,,,,,,,Western_Europeean
39767,Switzerland,butter,pepper,beef,onion,red_wine,bacon,bay,nutmeg,cabbage,beef_broth,,,,,,,,,,,,,,,,,,,,,Western_Europeean
39768,Switzerland,butter,milk,potato,,,,,,,,,,,,,,,,,,,,,,,,,,,,Western_Europeean
39769,Switzerland,wheat,cherry,anise,cherry_brandy,brandy,seed,egg,,,,,,,,,,,,,,,,,,,,,,,,Western_Europeean
39770,Switzerland,butter,wheat,yeast,citrus,cherry,raisin,walnut,mace,nutmeg,egg,milk,,,,,,,,,,,,,,,,,,,,Western_Europeean
39771,Switzerland,butter,bread,raisin,cinnamon,apple,,,,,,,,,,,,,,,,,,,,,,,,,,Western_Europeean
39772,Switzerland,butter,cheese,pepper,onion,potato,white_wine,cream,,,,,,,,,,,,,,,,,,,,,,,,Western_Europeean
39773,Switzerland,pepper,wheat,potato,cherry,cherry_brandy,brandy,swiss_cheese,nutmeg,garlic,white_wine,,,,,,,,,,,,,,,,,,,,,Western_Europeean
39774,West-African,tomato,olive_oil,pepper,onion,cayenne,garlic,bell_pepper,vegetable,brown_rice,peanut_butter,,,,,,,,,,,,,,,,,,,,,West_African
39775,West-African,tomato,olive_oil,cane_molasses,onion,vinegar,cayenne,black_pepper,bean,carrot,nutmeg,bell_pepper,tamarind,rice,rosemary,chicken,,,,,,,,,,,,,,,,West_African
39776,West-African,chicken_broth,green_bell_pepper,cayenne,peanut_butter,onion,,,,,,,,,,,,,,,,,,,,,,,,,,West_African
39777,West-African,coriander,olive_oil,onion,potato,black_pepper,cumin,chickpea,garlic,bell_pepper,chicken,peanut_butter,,,,,,,,,,,,,,,,,,,,West_African
39778,West-African,tomato,olive_oil,pepper,roasted_peanut,onion,garlic,bell_pepper,vegetable,rice,peanut_butter,,,,,,,,,,,,,,,,,,,,,West_African
39779,West-African,egg,coconut,wheat,,,,,,,,,,,,,,,,,,,,,,,,,,,,West_African
39780,West-African,coriander,onion,potato,chicken_broth,black_pepper,cumin,garlic,bell_pepper,vegetable_oil,chicken,peanut_butter,,,,,,,,,,,,,,,,,,,,West_African
39781,West-African,wheat,cassava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,West_African
39782,West-African,butter,tomato,coconut,roasted_peanut,onion,vinegar,cayenne,vegetable_oil,,,,,,,,,,,,,,,,,,,,,,,West_African
39783,West-African,coriander,tomato,cilantro,roasted_peanut,onion,cayenne,cumin,ginger,carrot,garlic,cinnamon,sweet_potato,vegetable_oil,peanut_butter,,,,,,,,,,,,,,,,,West_African
39784,West-African,tomato,thyme,onion,chicken_broth,cayenne,cumin,chickpea,garlic,peanut_butter,sweet_potato,vegetable_oil,rice,zucchini,,,,,,,,,,,,,,,,,,West_African
39785,West-African,tomato,mushroom,onion,chicken_broth,cayenne,peanut_butter,vegetable_oil,chicken,,,,,,,,,,,,,,,,,,,,,,,West_African
39786,West-African,peanut_oil,tomato,beef,onion,cayenne,shrimp,seed,,,,,,,,,,,,,,,,,,,,,,,,West_African
39787,North-African,lamb,olive_oil,onion,raisin,almond,pear,cumin,ginger,black_pepper,cinnamon,coriander,,,,,,,,,,,,,,,,,,,,North_African
39788,North-African,olive_oil,chickpea,carrot,chicken,rutabaga,cayenne,parsnip,celery,yogurt,zucchini,tomato,pepper,green_bell_pepper,wheat,garlic,olive,coriander,caraway,onion,thyme,chicken_broth,cumin,bay,bell_pepper,turmeric,,,,,,North_African
39789,North-African,tomato,onion,fish,cayenne,parsley,cumin,chickpea,carrot,garlic,bell_pepper,olive,vegetable_oil,chicken,,,,,,,,,,,,,,,,,,North_African
39790,North-African,tomato,beef,onion,black_pepper,bean,vegetable_oil,,,,,,,,,,,,,,,,,,,,,,,,,North_African
39791,North-African,butter,wheat,apricot,almond,raisin,vegetable,cinnamon,date,,,,,,,,,,,,,,,,,,,,,,,North_African
39792,North-African,butter,pepper,wheat,parsley,cinnamon,lard,chicken,egg,,,,,,,,,,,,,,,,,,,,,,,North_African
39793,North-African,tomato,olive_oil,onion,chickpea,cardamom,cayenne,cumin,ginger,celery,bean,carrot,garlic,lentil,,,,,,,,,,,,,,,,,,North_African
39794,North-African,rose,lard,wheat,walnut,,,,,,,,,,,,,,,,,,,,,,,,,,,North_African
39795,North-African,tomato,pepper,onion,garlic,macaroni,bell_pepper,vegetable_oil,lentil,rice,,,,,,,,,,,,,,,,,,,,,,North_African
39796,North-African,lemon,onion,black_pepper,ginger,bell_pepper,olive,vegetable_oil,chicken,,,,,,,,,,,,,,,,,,,,,,,North_African
39797,North-African,tomato,olive_oil,pepper,lemon_juice,onion,cumin,parsley,bean,bell_pepper,,,,,,,,,,,,,,,,,,,,,,North_African
39798,North-African,tomato,olive_oil,pepper,lemon_juice,wheat,roasted_peanut,roasted_sesame_seed,bean,parsley,chickpea,green_bell_pepper,cucumber,bell_pepper,olive,mint,,,,,,,,,,,,,,,,North_African
39799,North-African,cilantro,onion,apricot,plum,cayenne,cumin,parsnip,parsley,carrot,turnip,ginger,vegetable,turmeric,cinnamon,,,,,,,,,,,,,,,,,North_African
39800,North-African,olive_oil,pepper,lemon,onion,roasted_sesame_seed,bean,garlic,,,,,,,,,,,,,,,,,,,,,,,,North_African
39801,North-African,rose,wheat,egg,lard,,,,,,,,,,,,,,,,,,,,,,,,,,,North_African
39802,North-African,mustard,lime_juice,salmon,cumin,ginger,nutmeg,cinnamon,cayenne,,,,,,,,,,,,,,,,,,,,,,,North_African
39803,North-African,lamb,olive_oil,pepper,wheat,rosemary,cayenne,scallion,garlic,bell_pepper,butter,mint,lime,,,,,,,,,,,,,,,,,,,North_African
39804,North-African,coriander,cayenne,caraway,garlic,seed,,,,,,,,,,,,,,,,,,,,,,,,,,North_African
39805,North-African,lamb,butter,pepper,lemon,meat,onion,parsley,saffron,vegetable_oil,,,,,,,,,,,,,,,,,,,,,,North_African
39806,North-African,coriander,tomato,pepper,caraway,onion,potato,cumin,parmesan_cheese,butter,olive,vegetable_oil,chicken,egg,pea,,,,,,,,,,,,,,,,,North_African
39807,North-African,olive_oil,cayenne,black_pepper,cumin,parsley,garlic,bell_pepper,vegetable_oil,pea,,,,,,,,,,,,,,,,,,,,,,North_African
39808,North-African,tomato,olive_oil,green_bell_pepper,zucchini,onion,raisin,chicken_broth,black_pepper,cumin,honey,chickpea,lemon_juice,garlic,cinnamon,sweet_potato,coriander,carrot,turmeric,,,,,,,,,,,,,North_African
39809,North-African,coriander,olive_oil,pepper,green_bell_pepper,onion,fenugreek,cayenne,almond,raisin,cumin,orange_juice,chickpea,carrot,garlic,cinnamon,sweet_potato,turmeric,zucchini,bell_pepper,,,,,,,,,,,,North_African
39810,North-African,tomato,vinegar,cilantro,green_bell_pepper,lemon,olive_oil,red_wine,cayenne,cumin,parsley,celery,garlic,bell_pepper,potato,,,,,,,,,,,,,,,,,North_African
39811,North-African,vegetable_oil,feta_cheese,black_pepper,egg,milk,,,,,,,,,,,,,,,,,,,,,,,,,,North_African
39812,North-African,coriander,olive_oil,cilantro,cumin,garlic,mint,thai_pepper,,,,,,,,,,,,,,,,,,,,,,,,North_African
39813,North-African,coriander,olive_oil,pepper,caraway,lemon,onion,fish,orange_juice,lime_juice,cumin,ginger,lemon_juice,olive,seed,chervil,coconut,,,,,,,,,,,,,,,North_African
39814,North-African,cheese,starch,lemon_juice,wheat,yeast,,,,,,,,,,,,,,,,,,,,,,,,,,North_African
39815,North-African,lamb,cauliflower,onion,black_pepper,zucchini,garlic,cinnamon,yogurt,vegetable_oil,rice,broccoli,turmeric,,,,,,,,,,,,,,,,,,,North_African
39816,North-African,tomato,lemon_juice,onion,chicken_broth,cayenne,cumin,ginger,celery,chickpea,carrot,garlic,bell_pepper,oregano,chicken,turmeric,zucchini,,,,,,,,,,,,,,,North_African
39817,North-African,lamb,olive_oil,green_bell_pepper,lemon,apricot,black_pepper,cumin,celery,bell_pepper,garlic,tomato,cinnamon,,,,,,,,,,,,,,,,,,,North_African
39818,North-African,lamb,olive_oil,cilantro,lemon,black_pepper,parsley,garlic,bell_pepper,olive,mint,,,,,,,,,,,,,,,,,,,,,North_African
39819,North-African,tomato,olive_oil,wheat,beef,cumin,cinnamon,vegetable_oil,bell_pepper,,,,,,,,,,,,,,,,,,,,,,,North_African
39820,North-African,lamb,butter,cilantro,lemon,onion,cayenne,black_pepper,ginger,celery,chickpea,macaroni,tomato,lentil,turmeric,egg,cinnamon,,,,,,,,,,,,,,,North_African
39821,North-African,tomato,vinegar,onion,cayenne,black_pepper,cumin,garlic,vegetable_oil,macaroni,lentil,rice,,,,,,,,,,,,,,,,,,,,North_African
39822,North-African,tomato,olive_oil,lemon_juice,onion,cayenne,squash,chickpea,carrot,garlic,vegetable,coriander,chicken,,,,,,,,,,,,,,,,,,,North_African
39823,North-African,pepper,beef,egg,onion,oregano,,,,,,,,,,,,,,,,,,,,,,,,,,North_African
39824,North-African,lemon_juice,wheat,orange_flower,starch,vanilla,almond,vegetable_oil,lemon,egg,nut,,,,,,,,,,,,,,,,,,,,,North_African
39825,North-African,butter,vanilla,coconut,wheat,nut,almond,raisin,pistachio,lard,egg,milk,,,,,,,,,,,,,,,,,,,,North_African
39826,North-African,coriander,olive_oil,onion,corn,cayenne,cumin,chickpea,garlic,cream,,,,,,,,,,,,,,,,,,,,,,North_African
39827,North-African,butter,peach,rose,almond,black_pepper,honey,chicken,,,,,,,,,,,,,,,,,,,,,,,,North_African
39828,North-African,tomato,onion,beef,potato,black_pepper,parsley,garlic,cumin,nutmeg,vegetable_oil,rice,,,,,,,,,,,,,,,,,,,,North_African
39829,North-African,tomato,wheat,onion,chicken_broth,cayenne,bay,chickpea,carrot,cinnamon,turmeric,vegetable_oil,chicken,whole_grain_wheat_flour,zucchini,,,,,,,,,,,,,,,,,North_African
39830,North-African,butter,olive_oil,pepper,cayenne,parmesan_cheese,garlic,saffron,cream_cheese,chicken,milk,cream,,,,,,,,,,,,,,,,,,,,North_African
39831,North-African,tomato,olive_oil,pepper,beef,onion,potato,walnut,,,,,,,,,,,,,,,,,,,,,,,,North_African
39832,North-African,olive_oil,wheat,yeast,anise,seed,sesame_seed,,,,,,,,,,,,,,,,,,,,,,,,,North_African
39833,North-African,lamb,coriander,cilantro,onion,raisin,cayenne,cumin,black_pepper,garlic,goat_cheese,vegetable_oil,egg,,,,,,,,,,,,,,,,,,,North_African
39834,North-African,tomato,vinegar,lemon_juice,olive_oil,roasted_sesame_seed,radish,parsley,scallion,cucumber,garlic,mint,,,,,,,,,,,,,,,,,,,,North_African
39835,North-African,lamb,olive_oil,lemon,bell_pepper,onion,starch,cardamom,chicken_broth,cayenne,cumin,ginger,tomato,honey,carrot,garlic,saffron,coriander,turmeric,cinnamon,,,,,,,,,,,,North_African
39836,North-African,coriander,olive_oil,wheat,onion,cardamom,raisin,chicken_broth,orange_juice,cayenne,cumin,ginger,chickpea,orange,mint,zucchini,,,,,,,,,,,,,,,,North_African
39837,North-African,tomato,olive_oil,lemon_juice,wheat,onion,apricot,chicken_broth,black_pepper,cumin,ginger,carrot,garlic,cinnamon,cranberry,chicken,,,,,,,,,,,,,,,,North_African
39838,North-African,tomato,olive_oil,pepper,lemon_juice,onion,cumin,garlic,kidney_bean,pimento,beef_broth,,,,,,,,,,,,,,,,,,,,,North_African
39839,North-African,butter,coconut,wheat,lard,raisin,walnut,pecan,hazelnut,egg,milk,cream,,,,,,,,,,,,,,,,,,,,North_African
39840,North-African,coriander,pepper,black_pepper,cayenne,cumin,ginger,nutmeg,cinnamon,turmeric,,,,,,,,,,,,,,,,,,,,,,North_African
39841,North-African,tomato,olive_oil,cilantro,wheat,onion,mushroom,cardamom,almond,squash,parmesan_cheese,vegetable,chickpea,carrot,bell_pepper,smoke,orange,zucchini,,,,,,,,,,,,,,North_African
39842,North-African,tomato,olive_oil,green_bell_pepper,black_pepper,parsley,cumin,garlic,bell_pepper,olive,,,,,,,,,,,,,,,,,,,,,,North_African
39843,North-African,pepper,lemon_juice,lemon,apple,onion,apricot,raisin,cinnamon,vegetable_oil,chicken,,,,,,,,,,,,,,,,,,,,,North_African
39844,North-African,coriander,olive_oil,pepper,onion,potato,cayenne,soy_sauce,black_pepper,cumin,scallion,milk_fat,fenugreek,kidney_bean,chicken,turmeric,milk,cream,,,,,,,,,,,,,,North_African
39845,North-African,tomato,olive_oil,wheat,cayenne,garlic,bell_pepper,,,,,,,,,,,,,,,,,,,,,,,,,North_African
39846,North-African,coriander,hazelnut,black_pepper,cumin,sesame_seed,,,,,,,,,,,,,,,,,,,,,,,,,,North_African
39847,Pakistan,butter,tomato,onion,potato,cayenne,black_pepper,cumin,ginger,carrot,garlic,cinnamon,chicken,rice,pea,turmeric,,,,,,,,,,,,,,,,South_Asian
39848,Pakistan,coriander,olive_oil,pepper,apple,beef,fenugreek,cashew,raisin,onion,ginger,cumin,celery,carrot,garlic,parsnip,potato,turmeric,roasted_beef,zucchini,,,,,,,,,,,,South_Asian
39849,Pakistan,cilantro,lemon_juice,beef,onion,cayenne,cumin,ginger,garlic,bell_pepper,yogurt,vegetable_oil,turmeric,,,,,,,,,,,,,,,,,,,South_Asian
39850,Pakistan,tomato,olive_oil,pepper,onion,vinegar,cardamom,cayenne,cilantro,ginger,bay,garlic,cinnamon,yogurt,chicken,rice,mint,,,,,,,,,,,,,,,South_Asian
39851,Pakistan,coriander,onion,beef,cardamom,cayenne,black_pepper,cumin,ginger,garlic,bell_pepper,yogurt,vegetable_oil,lentil,,,,,,,,,,,,,,,,,,South_Asian
39852,Pakistan,cardamom,almond,raisin,walnut,orange,vegetable_oil,rice,cream,,,,,,,,,,,,,,,,,,,,,,,South_Asian
39853,Pakistan,cardamom,rose,rice,almond,milk,,,,,,,,,,,,,,,,,,,,,,,,,,South_Asian
39854,Pakistan,tomato,cilantro,lemon_juice,onion,beef,cayenne,cumin,garlic,vegetable_oil,pea,turmeric,,,,,,,,,,,,,,,,,,,,South_Asian
39855,Pakistan,butter,tomato,pepper,onion,cayenne,cumin,ginger,cilantro,garlic,vegetable_oil,chicken,turmeric,,,,,,,,,,,,,,,,,,,South_Asian
39856,Pakistan,tomato,vinegar,cilantro,onion,cayenne,cumin,garlic,bell_pepper,vegetable_oil,coriander,chicken,turmeric,,,,,,,,,,,,,,,,,,,South_Asian
39857,Pakistan,cilantro,green_bell_pepper,potato,cumin,ginger,garlic,bell_pepper,yogurt,vegetable_oil,chicken,,,,,,,,,,,,,,,,,,,,,South_Asian
39858,Pakistan,coriander,tomato,onion,cayenne,black_pepper,garlic,yogurt,vegetable_oil,turmeric,zucchini,,,,,,,,,,,,,,,,,,,,,South_Asian
39859,Pakistan,vinegar,cardamom,black_pepper,cumin,ginger,mango,garlic,bell_pepper,cinnamon,,,,,,,,,,,,,,,,,,,,,,South_Asian
39860,Pakistan,coriander,butter,cilantro,onion,cayenne,cumin,garlic,lentil,milk,turmeric,,,,,,,,,,,,,,,,,,,,,South_Asian
39861,Pakistan,cardamom,black_pepper,prawn,ginger,garlic,cinnamon,yogurt,vegetable_oil,chicken,rice,,,,,,,,,,,,,,,,,,,,,South_Asian
39862,Pakistan,tomato,onion,potato,cardamom,black_pepper,chicken_broth,cayenne,cumin,saffron,garlic,ginger,turmeric,yogurt,vegetable_oil,chicken,rice,mint,cinnamon,,,,,,,,,,,,,South_Asian
39863,Pakistan,tomato,butter,cilantro,onion,cayenne,cumin,ginger,garlic,vegetable_oil,coriander,chicken,turmeric,,,,,,,,,,,,,,,,,,,South_Asian
39864,Pakistan,tomato,olive_oil,onion,potato,black_pepper,ginger,garlic,bell_pepper,cabbage,pea,turmeric,,,,,,,,,,,,,,,,,,,,South_Asian
39865,Pakistan,tomato,lemon_juice,lemon,onion,cayenne,black_pepper,cumin,chickpea,vegetable_oil,,,,,,,,,,,,,,,,,,,,,,South_Asian
39866,Portugal,quince,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portuguese_Spanish
39867,Portugal,smoke,kale,onion,bacon,black_pepper,cumin,bean,garlic,bell_pepper,oregano,savory,pork_sausage,cayenne,,,,,,,,,,,,,,,,,,Portuguese_Spanish
39868,Portugal,butter,egg,lemon_peel,cinnamon,,,,,,,,,,,,,,,,,,,,,,,,,,,Portuguese_Spanish
39869,Portugal,butter,lemon_juice,wheat,yeast,egg,milk,,,,,,,,,,,,,,,,,,,,,,,,,Portuguese_Spanish
39870,Portugal,olive_oil,pork,clam,onion,potato,black_pepper,cayenne,cumin,white_wine,bean,garlic,parsley,oregano,bay,,,,,,,,,,,,,,,,,Portuguese_Spanish
